obs_id,pred_proba
911345,0.11132559
911346,0.033314634
911347,0.020566221
911348,0.015206262
911349,0.010678367
911350,0.014394514
911351,0.018917674
911352,0.013837953
911353,0.27330598
911354,0.28132442
911355,0.16258265
911356,0.18430676
911357,0.20787975
911358,0.21639763
911359,0.12450738
911360,0.16391301
911361,0.21164806
911362,0.20555408
911363,0.19483636
911364,0.22432745
911365,0.18060502
911366,0.10033878
911367,0.22953726
911368,0.27115458
911369,0.2886691
911370,0.30221295
911371,0.1612426
911372,0.123691924
911373,0.1590492
911374,0.17780478
911375,0.14915608
911376,0.23393735
911377,0.3217624
911378,0.1167948
911379,0.20574287
911380,0.20063092
911381,0.17431448
911382,0.19564088
911383,0.08720374
911384,0.2244648
911385,0.17475848
911386,0.1896927
911387,0.19264808
911388,0.22791117
911389,0.013417249
911390,0.13120455
911391,0.144463
911392,0.15204495
911393,0.15002169
911394,0.15115543
911395,0.14084706
911396,0.230984
911397,0.25629303
911398,0.26475108
911399,0.08754965
911400,0.07222873
911401,0.13768941
911402,0.12799452
911403,0.153452
911404,0.31279376
911405,0.30683127
911406,0.26388803
911407,0.13010803
911408,0.34913203
911409,0.35344473
911410,0.35130993
911411,0.31484303
911412,0.094573885
911413,0.27001122
911414,0.33142307
911415,0.3004166
911416,0.29959247
911417,0.22757739
911418,0.016215501
911419,0.10006036
911420,0.290999
911421,0.27181664
911422,0.3282873
911423,0.29529503
911424,0.25175607
911425,0.0821134
911426,0.3129617
911427,0.2609818
911428,0.0088032205
911429,0.017250473
911430,0.044314887
911431,0.06513397
911432,0.073555626
911433,0.08835754
911434,0.044648957
911435,0.074466616
911436,0.0617739
911437,0.08087413
911438,0.06678679
911439,0.081022054
911440,0.07319164
911441,0.07296887
911442,0.031570148
911443,0.079493046
911444,0.0822991
911445,0.074401304
911446,0.13888313
911447,0.07529851
911448,0.07262614
911449,0.14482541
911450,0.05740072
911451,0.091920294
911452,0.03527767
911453,0.12594855
911454,0.06527366
911455,0.09029925
911456,0.075428344
911457,0.08186013
911458,0.09315756
911459,0.26133272
911460,0.2807613
911461,0.31966555
911462,0.2740578
911463,0.22246768
911464,0.20973697
911465,0.21577404
911466,0.23984836
911467,0.04280537
911468,0.07759895
911469,0.048181906
911470,0.050052803
911471,0.0495821
911472,0.06482418
911473,0.11740521
911474,0.113575704
911475,0.11300864
911476,0.042535804
911477,0.09841517
911478,0.07894993
911479,0.15298598
911480,0.06417195
911481,0.03348792
911482,0.041832298
911483,0.041832298
911484,0.04430829
911485,0.04018783
911486,0.0769172
911487,0.117945015
911488,0.06565754
911489,0.06217679
911490,0.10748863
911491,0.103582785
911492,0.10659583
911493,0.1122261
911494,0.04427314
911495,0.13655977
911496,0.080669634
911497,0.12623739
911498,0.093170226
911499,0.0870012
911500,0.018947508
911501,0.061249737
911502,0.038125105
911503,0.09816372
911504,0.111056
911505,0.09008645
911506,0.08833417
911507,0.017617531
911508,0.026217425
911509,0.026295371
911510,0.024577001
911511,0.02479217
911512,0.041783676
911513,0.11129039
911514,0.07050822
911515,0.091164894
911516,0.12012422
911517,0.0898661
911518,0.045019478
911519,0.086699896
911520,0.017681537
911521,0.027116757
911522,0.02576662
911523,0.02465447
911524,0.024426816
911525,0.039767493
911526,0.13235216
911527,0.11383681
911528,0.042990066
911529,0.051896647
911530,0.08073393
911531,0.088124216
911532,0.062195797
911533,0.06761287
911534,0.017146219
911535,0.02462311
911536,0.025126351
911537,0.028097834
911538,0.09442544
911539,0.37126237
911540,0.3224001
911541,0.3348052
911542,0.327834
911543,0.37826568
911544,0.36838198
911545,0.09012194
911546,0.11728253
911547,0.10727791
911548,0.037538853
911549,0.053514574
911550,0.052441977
911551,0.06909928
911552,0.058168586
911553,0.018949475
911554,0.02736321
911555,0.10237841
911556,0.051928166
911557,0.114485964
911558,0.11150478
911559,0.110184364
911560,0.09050139
911561,0.09318618
911562,0.10760397
911563,0.11725248
911564,0.110050164
911565,0.1098494
911566,0.09405918
911567,0.09653725
911568,0.11299121
911569,0.11078908
911570,0.11494354
911571,0.029287485
911572,0.053740483
911573,0.048148822
911574,0.0801061
911575,0.052032888
911576,0.11456362
911577,0.09926741
911578,0.09753039
911579,0.11057121
911580,0.097624145
911581,0.038648658
911582,0.09863349
911583,0.096864484
911584,0.09966676
911585,0.09491101
911586,0.110064104
911587,0.050096456
911588,0.10836363
911589,0.13387462
911590,0.096087985
911591,0.10876417
911592,0.11264277
911593,0.099270366
911594,0.09738101
911595,0.10584431
911596,0.11253315
911597,0.051062874
911598,0.054610256
911599,0.056072984
911600,0.053368557
911601,0.07032665
911602,0.051100366
911603,0.02349225
911604,0.054926522
911605,0.057222445
911606,0.0530009
911607,0.14283487
911608,0.09555244
911609,0.062613755
911610,0.073033854
911611,0.053724516
911612,0.010401607
911613,0.029725306
911614,0.04528714
911615,0.060837194
911616,0.04733147
911617,0.06146166
911618,0.021592598
911619,0.05385512
911620,0.05492354
911621,0.053337034
911622,0.058261957
911623,0.053337034
911624,0.055866558
911625,0.055866558
911626,0.036983136
911627,0.055670142
911628,0.070692144
911629,0.07349784
911630,0.022971306
911631,0.050847135
911632,0.05124539
911633,0.051267974
911634,0.052919507
911635,0.056651965
911636,0.05270471
911637,0.05270471
911638,0.032170042
911639,0.05218782
911640,0.048943806
911641,0.0498963
911642,0.0642929
911643,0.04334432
911644,0.07155316
911645,0.012152973
911646,0.01798933
911647,0.017846039
911648,0.017773788
911649,0.01649809
911650,0.018498687
911651,0.017867496
911652,0.02326917
911653,0.017885339
911654,0.021171637
911655,0.051059525
911656,0.047847245
911657,0.023012616
911658,0.013288466
911659,0.017498257
911660,0.018375061
911661,0.018462291
911662,0.08082133
911663,0.1024906
911664,0.11512328
911665,0.097481206
911666,0.03386807
911667,0.05084473
911668,0.05531287
911669,0.053236455
911670,0.0114660775
911671,0.019041078
911672,0.017970795
911673,0.091380425
911674,0.1338708
911675,0.13683222
911676,0.13068421
911677,0.21074782
911678,0.13006163
911679,0.029545039
911680,0.027467685
911681,0.12700114
911682,0.09676125
911683,0.07871711
911684,0.045680992
911685,0.08791709
911686,0.056791883
911687,0.09071349
911688,0.07356609
911689,0.013301765
911690,0.04756713
911691,0.11179325
911692,0.11469085
911693,0.05066845
911694,0.112227924
911695,0.22648555
911696,0.2631325
911697,0.013211634
911698,0.023113627
911699,0.02014548
911700,0.019867687
911701,0.023185546
911702,0.12966092
911703,0.26798418
911704,0.21884653
911705,0.011786315
911706,0.014902605
911707,0.015166398
911708,0.014312159
911709,0.013800166
911710,0.013243046
911711,0.13311142
911712,0.3262092
911713,0.14178693
911714,0.19353823
911715,0.18115549
911716,0.24203014
911717,0.23236878
911718,0.22650206
911719,0.28928047
911720,0.28006595
911721,0.19690841
911722,0.20830634
911723,0.22978026
911724,0.2742794
911725,0.28337345
911726,0.008922699
911727,0.12945525
911728,0.23134549
911729,0.21651648
911730,0.19007507
911731,0.21025455
911732,0.13372391
911733,0.22898602
911734,0.21497072
911735,0.23656324
911736,0.26305667
911737,0.23239085
911738,0.23369403
911739,0.23152095
911740,0.23036443
911741,0.2354633
911742,0.232401
911743,0.20402527
911744,0.21385112
911745,0.20562723
911746,0.27427676
911747,0.23102514
911748,0.22840685
911749,0.25205526
911750,0.21605216
911751,0.23469192
911752,0.26175803
911753,0.2619428
911754,0.20673841
911755,0.2356832
911756,0.21700582
911757,0.21700582
911758,0.23181577
911759,0.23484
911760,0.18867801
911761,0.2314703
911762,0.23278813
911763,0.20677046
911764,0.2231839
911765,0.23297366
911766,0.19066693
911767,0.23278813
911768,0.242539
911769,0.22433142
911770,0.14703207
911771,0.24320671
911772,0.23833932
911773,0.21426722
911774,0.22739828
911775,0.20735382
911776,0.22259787
911777,0.05333099
911778,0.074109755
911779,0.07549362
911780,0.07206077
911781,0.0786054
911782,0.069953755
911783,0.045709595
911784,0.07025934
911785,0.07395707
911786,0.085154474
911787,0.08504315
911788,0.032972377
911789,0.061320607
911790,0.061720572
911791,0.06791572
911792,0.12271787
911793,0.13391356
911794,0.12577312
911795,0.013805151
911796,0.03409739
911797,0.06408406
911798,0.062497884
911799,0.085181646
911800,0.058276705
911801,0.04631834
911802,0.055483047
911803,0.0694633
911804,0.15082663
911805,0.108713254
911806,0.12247078
911807,0.11903506
911808,0.13097255
911809,0.039916668
911810,0.03771975
911811,0.044544496
911812,0.06734909
911813,0.06362615
911814,0.07317407
911815,0.031708922
911816,0.061538514
911817,0.034481112
911818,0.032523967
911819,0.04603893
911820,0.103131
911821,0.011522701
911822,0.12612739
911823,0.18884076
911824,0.21389161
911825,0.20512468
911826,0.18636277
911827,0.11712508
911828,0.24648285
911829,0.20862521
911830,0.21968052
911831,0.14312543
911832,0.17858504
911833,0.18937479
911834,0.22838718
911835,0.20547542
911836,0.22629778
911837,0.24610272
911838,0.25234202
911839,0.22768694
911840,0.2096627
911841,0.2424853
911842,0.075341
911843,0.07137292
911844,0.12370895
911845,0.12907922
911846,0.12931933
911847,0.2675412
911848,0.32869136
911849,0.36206412
911850,0.3948742
911851,0.36657384
911852,0.2666422
911853,0.3493268
911854,0.3813651
911855,0.02936848
911856,0.04753131
911857,0.052781317
911858,0.04909244
911859,0.040026184
911860,0.052022174
911861,0.04744562
911862,0.039919674
911863,0.0350324
911864,0.04861764
911865,0.03610922
911866,0.060362943
911867,0.112142175
911868,0.116847925
911869,0.11044396
911870,0.11832569
911871,0.25268283
911872,0.5064826
911873,0.29370204
911874,0.47821826
911875,0.4025138
911876,0.47877154
911877,0.029390452
911878,0.051522665
911879,0.05745646
911880,0.04181323
911881,0.041431762
911882,0.059861682
911883,0.04798808
911884,0.040900618
911885,0.18947077
911886,0.37030742
911887,0.2817484
911888,0.04964569
911889,0.12983721
911890,0.035960834
911891,0.041960176
911892,0.047601294
911893,0.039052542
911894,0.04969534
911895,0.055629186
911896,0.14659683
911897,0.29117805
911898,0.30358243
911899,0.2895848
911900,0.27687716
911901,0.32278872
911902,0.27694577
911903,0.29290015
911904,0.3039982
911905,0.021918312
911906,0.029198518
911907,0.036774002
911908,0.033293664
911909,0.026312962
911910,0.036648195
911911,0.035666674
911912,0.0334805
911913,0.15147892
911914,0.34980628
911915,0.37680528
911916,0.37681592
911917,0.38122496
911918,0.27459794
911919,0.267288
911920,0.34159777
911921,0.057054244
911922,0.018875621
911923,0.035666674
911924,0.04431233
911925,0.03432097
911926,0.033826664
911927,0.038245052
911928,0.13223751
911929,0.32924464
911930,0.017581536
911931,0.023299176
911932,0.021198882
911933,0.01972601
911934,0.03344282
911935,0.04676953
911936,0.033726994
911937,0.033726994
911938,0.03136619
911939,0.01225706
911940,0.015143703
911941,0.010667824
911942,0.01590931
911943,0.019602966
911944,0.021399997
911945,0.01816731
911946,0.032288413
911947,0.031970788
911948,0.031970788
911949,0.030244948
911950,0.039486066
911951,0.029907921
911952,0.011156053
911953,0.013397872
911954,0.015937092
911955,0.010918784
911956,0.020423053
911957,0.018625941
911958,0.05371778
911959,0.034304228
911960,0.025379455
911961,0.028025107
911962,0.039044302
911963,0.034872588
911964,0.009234492
911965,0.0110119395
911966,0.011312549
911967,0.030074045
911968,0.074089475
911969,0.052978426
911970,0.06381655
911971,0.008683494
911972,0.009178214
911973,0.015519881
911974,0.011498417
911975,0.019926619
911976,0.01732116
911977,0.015614613
911978,0.014943793
911979,0.014604274
911980,0.01886985
911981,0.019306311
911982,0.019612577
911983,0.013204927
911984,0.023004334
911985,0.014387725
911986,0.011891842
911987,0.013503814
911988,0.011040866
911989,0.012749198
911990,0.0122433975
911991,0.026027624
911992,0.028349234
911993,0.023459608
911994,0.13079688
911995,0.25147024
911996,0.1349451
911997,0.27206418
911998,0.28492278
911999,0.2513323
912000,0.24511036
912001,0.12585513
912002,0.26334998
912003,0.26295376
912004,0.2613782
912005,0.26864251
912006,0.25169432
912007,0.25258315
912008,0.24962093
912009,0.24569972
912010,0.25573125
912011,0.2886709
912012,0.2867493
912013,0.275156
912014,0.281467
912015,0.27646065
912016,0.2767619
912017,0.0862506
912018,0.19972986
912019,0.21424174
912020,0.015744505
912021,0.2623639
912022,0.28685516
912023,0.42990196
912024,0.47732136
912025,0.31941342
912026,0.46144202
912027,0.55935675
912028,0.008165678
912029,0.019933088
912030,0.026990667
912031,0.37890384
912032,0.53771716
912033,0.022803629
912034,0.026668575
912035,0.022918753
912036,0.035739712
912037,0.25634593
912038,0.4475816
912039,0.45798004
912040,0.42969567
912041,0.47504625
912042,0.4769885
912043,0.020382302
912044,0.031855687
912045,0.022332836
912046,0.025350403
912047,0.08063034
912048,0.14781873
912049,0.14486025
912050,0.12073233
912051,0.15586518
912052,0.1351992
912053,0.17875546
912054,0.13235801
912055,0.5482828
912056,0.575157
912057,0.56870836
912058,0.53278583
912059,0.6099663
912060,0.5424399
912061,0.5512143
912062,0.58751076
912063,0.44046044
912064,0.22755392
912065,0.46986002
912066,0.47369832
912067,0.4675602
912068,0.4663786
912069,0.4663786
912070,0.46136528
912071,0.4663568
912072,0.46136528
912073,0.45734513
912074,0.4507612
912075,0.46147582
912076,0.4482432
912077,0.46554238
912078,0.45657378
912079,0.45657378
912080,0.45256037
912081,0.4408956
912082,0.45657378
912083,0.45657378
912084,0.4577736
912085,0.4327892
912086,0.4699853
912087,0.06870279
912088,0.098016
912089,0.06328951
912090,0.016366798
912091,0.027146725
912092,0.030412132
912093,0.033179417
912094,0.03020268
912095,0.04325201
912096,0.09251611
912097,0.123457976
912098,0.18389016
912099,0.11810943
912100,0.15288794
912101,0.13946526
912102,0.16563849
912103,0.14720899
912104,0.27608067
912105,0.35335034
912106,0.374456
912107,0.3610996
912108,0.39362106
912109,0.58121914
912110,0.37922093
912111,0.37922093
912112,0.57021993
912113,0.60997117
912114,0.38196275
912115,0.22588189
912116,0.43880367
912117,0.4516211
912118,0.4327892
912119,0.45388076
912120,0.045787983
912121,0.13476625
912122,0.076900594
912123,0.094379656
912124,0.017840775
912125,0.02808788
912126,0.028152106
912127,0.02832977
912128,0.056373555
912129,0.118752606
912130,0.12114107
912131,0.11766356
912132,0.12855163
912133,0.121606134
912134,0.12125448
912135,0.12035869
912136,0.12155065
912137,0.27170828
912138,0.19558716
912139,0.25682405
912140,0.25682405
912141,0.19564787
912142,0.11152055
912143,0.119189925
912144,0.2577782
912145,0.11491761
912146,0.10076303
912147,0.103020415
912148,0.104623996
912149,0.106754534
912150,0.09420989
912151,0.099464364
912152,0.11365761
912153,0.12115423
912154,0.12277579
912155,0.09536608
912156,0.09835666
912157,0.10613891
912158,0.1129755
912159,0.11526289
912160,0.110765316
912161,0.09820786
912162,0.13638793
912163,0.37820104
912164,0.3654227
912165,0.36715463
912166,0.33336255
912167,0.35364112
912168,0.5695198
912169,0.2503823
912170,0.47049502
912171,0.4692907
912172,0.46243858
912173,0.5685562
912174,0.4691939
912175,0.053605482
912176,0.08786671
912177,0.08706531
912178,0.11194805
912179,0.09457614
912180,0.0840922
912181,0.107132636
912182,0.088154204
912183,0.01753968
912184,0.032925755
912185,0.04780307
912186,0.12366027
912187,0.108471975
912188,0.10600492
912189,0.09774216
912190,0.10505451
912191,0.15175766
912192,0.38957807
912193,0.46267763
912194,0.059771065
912195,0.12960057
912196,0.18094532
912197,0.20506474
912198,0.24435037
912199,0.120784834
912200,0.2029602
912201,0.3610905
912202,0.40623355
912203,0.08784113
912204,0.1099543
912205,0.11658702
912206,0.12190499
912207,0.23025139
912208,0.20779896
912209,0.109781384
912210,0.17661577
912211,0.40218627
