obs_id,pred_proba
911395,0.10363070218003814
911396,0.10363070218003814
911397,0.10363070218003814
911398,0.10363070218003814
911403,0.10363070218003814
911404,0.10363070218003814
911405,0.10363070218003814
911406,0.10363070218003814
911407,0.10363070218003814
911408,0.10363070218003814
911409,0.10363070218003814
911410,0.10363070218003814
911411,0.10363070218003814
911412,0.10363070218003814
911413,0.10363070218003814
911414,0.10363070218003814
911415,0.10363070218003814
911416,0.10363070218003814
911417,0.10363070218003814
911419,0.10363070218003814
911420,0.10363070218003814
911421,0.10363070218003814
911422,0.10363070218003814
911423,0.10363070218003814
911424,0.10363070218003814
911425,0.10363070218003814
911426,0.10363070218003814
911427,0.10363070218003814
911430,0.10363070218003814
911431,0.10363070218003814
911432,0.10363070218003814
911433,0.10363070218003814
911434,0.10363070218003814
911435,0.10363070218003814
911436,0.10363070218003814
911437,0.10363070218003814
911438,0.10363070218003814
911439,0.10363070218003814
911440,0.10363070218003814
911441,0.10363070218003814
911442,0.10363070218003814
911443,0.10363070218003814
911444,0.10363070218003814
911445,0.10363070218003814
911446,0.10363070218003814
911447,0.10363070218003814
911452,0.10363070218003814
911453,0.10363070218003814
911454,0.10363070218003814
911455,0.10363070218003814
911456,0.10363070218003814
911457,0.10363070218003814
911476,0.10363070218003814
911477,0.10363070218003814
911478,0.10363070218003814
911479,0.10363070218003814
911480,0.10363070218003814
911494,0.10363070218003814
911495,0.10363070218003814
911496,0.10363070218003814
911497,0.10363070218003814
911498,0.10363070218003814
911499,0.10363070218003814
911502,0.10363070218003814
911503,0.10363070218003814
911504,0.10363070218003814
911505,0.10363070218003814
911506,0.10363070218003814
911512,0.10363070218003814
911513,0.10363070218003814
911514,0.10363070218003814
911515,0.10363070218003814
911516,0.10363070218003814
911517,0.10363070218003814
911525,0.10363070218003814
911526,0.10363070218003814
911527,0.10363070218003814
911538,0.10363070218003814
911539,0.10363070218003814
911540,0.10363070218003814
911541,0.10363070218003814
911542,0.10363070218003814
911543,0.10363070218003814
911544,0.10363070218003814
911555,0.10363070218003814
911690,0.10363070218003814
911691,0.10363070218003814
911692,0.10363070218003814
911693,0.10363070218003814
911791,0.10363070218003814
911792,0.10363070218003814
911793,0.10363070218003814
911794,0.10363070218003814
911803,0.10363070218003814
911804,0.10363070218003814
911805,0.10363070218003814
911806,0.10363070218003814
911807,0.10363070218003814
911808,0.10363070218003814
912344,0.10363070218003814
912345,0.10363070218003814
912346,0.10363070218003814
912347,0.10363070218003814
912348,0.10363070218003814
912352,0.10363070218003814
912353,0.10363070218003814
912354,0.10363070218003814
912355,0.10363070218003814
912356,0.10363070218003814
912357,0.10363070218003814
912358,0.10363070218003814
912359,0.10363070218003814
912362,0.10363070218003814
912363,0.10363070218003814
912364,0.10363070218003814
912365,0.10363070218003814
912366,0.10363070218003814
912367,0.10363070218003814
912368,0.10363070218003814
912369,0.10363070218003814
912370,0.10363070218003814
912375,0.10363070218003814
912376,0.10363070218003814
912377,0.10363070218003814
912378,0.10363070218003814
912379,0.10363070218003814
912380,0.10363070218003814
912384,0.10363070218003814
912465,0.10363070218003814
912466,0.10363070218003814
912467,0.10363070218003814
912468,0.10363070218003814
912471,0.10363070218003814
912472,0.10363070218003814
912473,0.10363070218003814
912474,0.10363070218003814
912477,0.10363070218003814
912478,0.10363070218003814
912479,0.10363070218003814
912480,0.10363070218003814
912481,0.10363070218003814
912482,0.10363070218003814
912483,0.10363070218003814
912484,0.10363070218003814
912485,0.10363070218003814
912486,0.10363070218003814
912487,0.10363070218003814
912488,0.10363070218003814
912489,0.10363070218003814
912490,0.10363070218003814
912491,0.10363070218003814
912492,0.10363070218003814
912493,0.10363070218003814
912494,0.10363070218003814
912566,0.10363070218003814
912567,0.10363070218003814
912568,0.10363070218003814
912569,0.10363070218003814
912570,0.10363070218003814
912571,0.10363070218003814
912572,0.10363070218003814
912573,0.10363070218003814
912582,0.10363070218003814
912583,0.10363070218003814
912584,0.10363070218003814
912752,0.10363070218003814
912756,0.10363070218003814
912757,0.10363070218003814
912758,0.10363070218003814
912759,0.10363070218003814
912760,0.10363070218003814
912761,0.10363070218003814
912762,0.10363070218003814
912763,0.10363070218003814
912764,0.10363070218003814
912765,0.10363070218003814
912766,0.10363070218003814
912767,0.10363070218003814
912768,0.10363070218003814
